-2.000000 -2.000000 -135.099 0.810233
-2.000000 -1.900000 -136.581 0.787173
-2.000000 -1.800000 -138.139 0.764554
-2.000000 -1.700000 -139.777 0.742419
-2.000000 -1.600000 -141.499 0.720814
-2.000000 -1.500000 -143.306 0.699792
-2.000000 -1.400000 -145.203 0.679412
-2.000000 -1.300000 -147.19 0.65974
-2.000000 -1.200000 -149.268 0.640853
-2.000000 -1.100000 -151.437 0.622835
-2.000000 -1.000000 -153.697 0.60578
-2.000000 -0.900000 -156.044 0.589794
-2.000000 -0.800000 -158.475 0.57499
-2.000000 -0.700000 -160.983 0.561491
-2.000000 -0.600000 -163.562 0.549426
-2.000000 -0.500000 -166.204 0.538926
-2.000000 -0.400000 -168.899 0.53012
-2.000000 -0.300000 -171.636 0.523127
-2.000000 -0.200000 -174.406 0.51805
-2.000000 -0.100000 -177.198 0.51497
-2.000000 0.000000 180 0.513938
-2.000000 0.100000 177.198 0.51497
-2.000000 0.200000 174.406 0.51805
-2.000000 0.300000 171.636 0.523127
-2.000000 0.400000 168.899 0.53012
-2.000000 0.500000 166.204 0.538926
-2.000000 0.600000 163.562 0.549426
-2.000000 0.700000 160.983 0.561491
-2.000000 0.800000 158.475 0.57499
-2.000000 0.900000 156.044 0.589794
-2.000000 1.000000 153.697 0.60578
-2.000000 1.100000 151.437 0.622835
-2.000000 1.200000 149.268 0.640853
-2.000000 1.300000 147.19 0.65974
-2.000000 1.400000 145.203 0.679412
-2.000000 1.500000 143.306 0.699792
-2.000000 1.600001 141.499 0.720815
-2.000000 1.700001 139.777 0.74242
-2.000000 1.800001 138.139 0.764555
-2.000000 1.900001 136.581 0.787173
-1.900000 -2.000000 -133.644 0.787402
-1.900000 -1.900000 -135.128 0.763577
-1.900000 -1.800000 -136.694 0.740152
-1.900000 -1.700000 -138.346 0.717167
-1.900000 -1.600000 -140.087 0.694666
-1.900000 -1.500000 -141.921 0.672703
-1.900000 -1.400000 -143.852 0.651335
-1.900000 -1.300000 -145.882 0.630631
-1.900000 -1.200000 -148.012 0.61067
-1.900000 -1.100000 -150.244 0.591541
-1.900000 -1.000000 -152.576 0.573348
-1.900000 -0.900000 -155.006 0.556207
-1.900000 -0.800000 -157.529 0.540248
-1.900000 -0.700000 -160.139 0.525617
-1.900000 -0.600000 -162.827 0.512469
-1.900000 -0.500000 -165.584 0.500967
-1.900000 -0.400000 -168.399 0.491273
-1.900000 -0.300000 -171.26 0.483542
-1.900000 -0.200000 -174.154 0.47791
-1.900000 -0.100000 -177.072 0.474485
-1.900000 0.000000 180 0.473336
-1.900000 0.100000 177.072 0.474485
-1.900000 0.200000 174.154 0.47791
-1.900000 0.300000 171.26 0.483542
-1.900000 0.400000 168.399 0.491273
-1.900000 0.500000 165.584 0.500967
-1.900000 0.600000 162.827 0.51247
-1.900000 0.700000 160.139 0.525618
-1.900000 0.800000 157.529 0.540248
-1.900000 0.900000 155.006 0.556207
-1.900000 1.000000 152.576 0.573348
-1.900000 1.100000 150.244 0.591541
-1.900000 1.200000 148.012 0.61067
-1.900000 1.300000 145.882 0.630631
-1.900000 1.400000 143.852 0.651335
-1.900000 1.500000 141.921 0.672703
-1.900000 1.600001 140.087 0.694666
-1.900000 1.700001 138.346 0.717167
-1.900000 1.800001 136.694 0.740152
-1.900000 1.900001 135.128 0.763577
-1.800000 -2.000000 -132.115 0.765073
-1.800000 -1.900000 -133.599 0.740449
-1.800000 -1.800000 -135.169 0.716176
-1.800000 -1.700000 -136.83 0.69229
-1.800000 -1.600000 -138.588 0.668833
-1.800000 -1.500000 -140.447 0.645855
-1.800000 -1.400000 -142.412 0.623412
-1.800000 -1.300000 -144.485 0.601572
-1.800000 -1.200000 -146.67 0.580415
-1.800000 -1.100000 -148.967 0.560033
-1.800000 -1.000000 -151.377 0.540537
-1.800000 -0.900000 -153.897 0.522056
-1.800000 -0.800000 -156.521 0.504739
-1.800000 -0.700000 -159.242 0.488755
-1.800000 -0.600000 -162.05 0.474294
-1.800000 -0.500000 -164.932 0.461557
-1.800000 -0.400000 -167.877 0.450756
-1.800000 -0.300000 -170.869 0.442094
-1.800000 -0.200000 -173.895 0.435756
-1.800000 -0.100000 -176.942 0.431889
-1.800000 0.000000 180 0.430589
-1.800000 0.100000 176.942 0.431889
-1.800000 0.200000 173.895 0.435756
-1.800000 0.300000 170.869 0.442094
-1.800000 0.400000 167.877 0.450756
-1.800000 0.500000 164.932 0.461557
-1.800000 0.600000 162.05 0.474294
-1.800000 0.700000 159.242 0.488755
-1.800000 0.800000 156.521 0.504739
-1.800000 0.900000 153.896 0.522056
-1.800000 1.000000 151.377 0.540537
-1.800000 1.100000 148.967 0.560033
-1.800000 1.200000 146.67 0.580415
-1.800000 1.300000 144.485 0.601572
-1.800000 1.400000 142.412 0.623412
-1.800000 1.500000 140.447 0.645855
-1.800000 1.600001 138.588 0.668833
-1.800000 1.700001 136.83 0.69229
-1.800000 1.800001 135.169 0.716176
-1.800000 1.900001 133.599 0.740449
-1.700000 -2.000000 -130.509 0.743295
-1.700000 -1.900000 -131.988 0.717841
-1.700000 -1.800000 -133.558 0.692679
-1.700000 -1.700000 -135.226 0.667842
-1.700000 -1.600000 -136.998 0.643366
-1.700000 -1.500000 -138.879 0.619295
-1.700000 -1.400000 -140.876 0.595683
-1.700000 -1.300000 -142.993 0.572592
-1.700000 -1.200000 -145.234 0.550099
-1.700000 -1.100000 -147.601 0.5283
-1.700000 -1.000000 -150.096 0.507307
-1.700000 -0.900000 -152.714 0.487261
-1.700000 -0.800000 -155.451 0.468329
-1.700000 -0.700000 -158.297 0.450709
-1.700000 -0.600000 -161.239 0.43463
-1.700000 -0.500000 -164.261 0.420348
-1.700000 -0.400000 -167.347 0.408138
-1.700000 -0.300000 -170.478 0.398275
-1.700000 -0.200000 -173.638 0.391015
-1.700000 -0.100000 -176.816 0.386566
-1.700000 0.000000 180 0.385067
-1.700000 0.100000 176.816 0.386566
-1.700000 0.200000 173.638 0.391015
-1.700000 0.300000 170.478 0.398275
-1.700000 0.400000 167.347 0.408138
-1.700000 0.500000 164.261 0.420348
-1.700000 0.600000 161.239 0.43463
-1.700000 0.700000 158.297 0.450709
-1.700000 0.800000 155.451 0.468329
-1.700000 0.900000 152.714 0.487261
-1.700000 1.000000 150.096 0.507307
-1.700000 1.100000 147.601 0.5283
-1.700000 1.200000 145.234 0.550099
-1.700000 1.300000 142.993 0.572592
-1.700000 1.400000 140.876 0.595683
-1.700000 1.500000 138.879 0.619295
-1.700000 1.600001 136.998 0.643366
-1.700000 1.700001 135.226 0.667842
-1.700000 1.800001 133.558 0.692679
-1.700000 1.900001 131.988 0.717841
-1.600000 -2.000000 -128.822 0.722128
-1.600000 -1.900000 -130.291 0.695813
-1.600000 -1.800000 -131.858 0.669724
-1.600000 -1.700000 -133.528 0.643885
-1.600000 -1.600000 -135.31 0.618325
-1.600000 -1.500000 -137.21 0.593082
-1.600000 -1.400000 -139.238 0.568199
-1.600000 -1.300000 -141.399 0.543731
-1.600000 -1.200000 -143.699 0.519748
-1.600000 -1.100000 -146.142 0.496341
-1.600000 -1.000000 -148.731 0.473622
-1.600000 -0.900000 -151.462 0.451736
-1.600000 -0.800000 -154.329 0.430868
-1.600000 -0.700000 -157.32 0.411245
-1.600000 -0.600000 -160.419 0.393144
-1.600000 -0.500000 -163.601 0.37689
-1.600000 -0.400000 -166.844 0.362846
-1.600000 -0.300000 -170.121 0.351392
-1.600000 -0.200000 -173.413 0.342892
-1.600000 -0.100000 -176.707 0.337653
-1.600000 0.000000 180 0.335883
-1.600000 0.100000 176.707 0.337653
-1.600000 0.200000 173.413 0.342892
-1.600000 0.300000 170.121 0.351392
-1.600000 0.400000 166.844 0.362846
-1.600000 0.500000 163.601 0.376891
-1.600000 0.600000 160.419 0.393144
-1.600000 0.700000 157.32 0.411245
-1.600000 0.800000 154.329 0.430868
-1.600000 0.900000 151.462 0.451736
-1.600000 1.000000 148.731 0.473622
-1.600000 1.100000 146.142 0.496341
-1.600000 1.200000 143.699 0.519749
-1.600000 1.300000 141.399 0.543731
-1.600000 1.400000 139.238 0.568199
-1.600000 1.500000 137.21 0.593082
-1.600000 1.600001 135.31 0.618326
-1.600000 1.700001 133.528 0.643885
-1.600000 1.800001 131.858 0.669724
-1.600000 1.900001 130.291 0.695813
-1.500000 -2.000000 -127.051 0.701634
-1.500000 -1.900000 -128.506 0.674432
-1.500000 -1.800000 -130.062 0.647379
-1.500000 -1.700000 -131.729 0.62049
-1.500000 -1.600000 -133.517 0.593785
-1.500000 -1.500000 -135.434 0.567288
-1.500000 -1.400000 -137.49 0.541028
-1.500000 -1.300000 -139.696 0.515049
-1.500000 -1.200000 -142.059 0.489405
-1.500000 -1.100000 -144.588 0.464173
-1.500000 -1.000000 -147.284 0.439457
-1.500000 -0.900000 -150.149 0.415399
-1.500000 -0.800000 -153.175 0.392192
-1.500000 -0.700000 -156.347 0.370091
-1.500000 -0.600000 -159.64 0.349425
-1.500000 -0.500000 -163.02 0.330605
-1.500000 -0.400000 -166.446 0.314115
-1.500000 -0.300000 -169.878 0.30049
-1.500000 -0.200000 -173.285 0.290267
-1.500000 -0.100000 -176.656 0.283915
-1.500000 0.000000 180 0.281759
-1.500000 0.100000 176.656 0.283915
-1.500000 0.200000 173.285 0.290267
-1.500000 0.300000 169.878 0.30049
-1.500000 0.400000 166.446 0.314115
-1.500000 0.500000 163.02 0.330605
-1.500000 0.600000 159.64 0.349426
-1.500000 0.700000 156.347 0.370091
-1.500000 0.800000 153.175 0.392192
-1.500000 0.900000 150.149 0.415399
-1.500000 1.000000 147.284 0.439457
-1.500000 1.100000 144.588 0.464173
-1.500000 1.200000 142.059 0.489405
-1.500000 1.300000 139.696 0.515049
-1.500000 1.400000 137.49 0.541028
-1.500000 1.500000 135.434 0.567288
-1.500000 1.600001 133.517 0.593786
-1.500000 1.700001 131.729 0.620491
-1.500000 1.800001 130.062 0.647379
-1.500000 1.900001 128.506 0.674432
-1.400000 -2.000000 -125.193 0.681883
-1.400000 -1.900000 -126.627 0.653772
-1.400000 -1.800000 -128.167 0.625725
-1.400000 -1.700000 -129.825 0.597744
-1.400000 -1.600000 -131.613 0.569834
-1.400000 -1.500000 -133.542 0.542002
-1.400000 -1.400000 -135.626 0.51426
-1.400000 -1.300000 -137.877 0.486628
-1.400000 -1.200000 -140.31 0.459137
-1.400000 -1.100000 -142.936 0.431839
-1.400000 -1.000000 -145.764 0.404815
-1.400000 -0.900000 -148.797 0.378186
-1.400000 -0.800000 -152.031 0.352139
-1.400000 -0.700000 -155.448 0.326944
-1.400000 -0.600000 -159.013 0.30298
-1.400000 -0.500000 -162.67 0.280756
-1.400000 -0.400000 -166.344 0.260922
-1.400000 -0.300000 -169.955 0.24424
-1.400000 -0.200000 -173.435 0.231527
-1.400000 -0.100000 -176.767 0.223536
-1.400000 0.000000 180 0.220806
-1.400000 0.100000 176.767 0.223536
-1.400000 0.200000 173.435 0.231527
-1.400000 0.300000 169.955 0.24424
-1.400000 0.400000 166.344 0.260922
-1.400000 0.500000 162.67 0.280757
-1.400000 0.600000 159.013 0.30298
-1.400000 0.700000 155.448 0.326944
-1.400000 0.800000 152.031 0.35214
-1.400000 0.900000 148.797 0.378186
-1.400000 1.000000 145.764 0.404815
-1.400000 1.100000 142.936 0.43184
-1.400000 1.200000 140.31 0.459137
-1.400000 1.300000 137.877 0.486628
-1.400000 1.400000 135.626 0.51426
-1.400000 1.500000 133.542 0.542002
-1.400000 1.600001 131.613 0.569834
-1.400000 1.700001 129.825 0.597744
-1.400000 1.800001 128.167 0.625725
-1.400000 1.900001 126.627 0.653773
-1.300000 -2.000000 -123.246 0.662952
-1.300000 -1.900000 -124.651 0.633918
-1.300000 -1.800000 -126.168 0.604851
-1.300000 -1.700000 -127.81 0.575741
-1.300000 -1.600000 -129.591 0.546573
-1.300000 -1.500000 -131.528 0.517333
-1.300000 -1.400000 -133.636 0.488006
-1.300000 -1.300000 -135.936 0.458579
-1.300000 -1.200000 -138.447 0.429049
-1.300000 -1.100000 -141.191 0.399424
-1.300000 -1.000000 -144.186 0.369739
-1.300000 -0.900000 -147.448 0.340073
-1.300000 -0.800000 -150.983 0.310574
-1.300000 -0.700000 -154.778 0.281498
-1.300000 -0.600000 -158.792 0.253254
-1.300000 -0.500000 -162.939 0.226449
-1.300000 -0.400000 -167.071 0.201934
-1.300000 -0.300000 -170.987 0.180799
-1.300000 -0.200000 -174.473 0.164317
-1.300000 -0.100000 -177.428 0.153759
-1.300000 0.000000 180 0.150114
-1.300000 0.100000 177.428 0.153759
-1.300000 0.200000 174.473 0.164317
-1.300000 0.300000 170.987 0.1808
-1.300000 0.400000 167.071 0.201934
-1.300000 0.500000 162.939 0.226449
-1.300000 0.600000 158.792 0.253254
-1.300000 0.700000 154.778 0.281499
-1.300000 0.800000 150.983 0.310574
-1.300000 0.900000 147.448 0.340073
-1.300000 1.000000 144.186 0.369739
-1.300000 1.100000 141.191 0.399424
-1.300000 1.200000 138.447 0.429049
-1.300000 1.300000 135.936 0.458579
-1.300000 1.400000 133.636 0.488006
-1.300000 1.500000 131.528 0.517333
-1.300000 1.600001 129.591 0.546574
-1.300000 1.700001 127.81 0.575741
-1.300000 1.800001 126.168 0.604852
-1.300000 1.900001 124.651 0.633918
-1.200000 -2.000000 -121.206 0.644922
-1.200000 -1.900000 -122.574 0.614958
-1.200000 -1.800000 -124.06 0.584858
-1.200000 -1.700000 -125.678 0.554593
-1.200000 -1.600000 -127.445 0.524126
-1.200000 -1.500000 -129.382 0.493413
-1.200000 -1.400000 -131.513 0.462407
-1.200000 -1.300000 -133.864 0.431052
-1.200000 -1.200000 -136.467 0.399291
-1.200000 -1.100000 -139.359 0.367068
-1.200000 -1.000000 -142.581 0.334345
-1.200000 -0.900000 -146.179 0.301116
-1.200000 -0.800000 -150.196 0.267448
-1.200000 -0.700000 -154.67 0.233531
-1.200000 -0.600000 -159.614 0.199753
-1.200000 -0.500000 -164.976 0.166791
-1.200000 -0.400000 -170.558 0.1357
-1.200000 -0.300000 -175.868 0.107959
-1.200000 -0.200000 -179.913 0.0854532
-1.200000 -0.100000 178.656 0.0704015
-1.200000 0.000000 -180 0.0650287
-1.200000 0.100000 -178.656 0.0704016
-1.200000 0.200000 179.912 0.0854534
-1.200000 0.300000 175.867 0.107959
-1.200000 0.400000 170.558 0.1357
-1.200000 0.500000 164.975 0.166791
-1.200000 0.600000 159.614 0.199753
-1.200000 0.700000 154.67 0.233531
-1.200000 0.800000 150.196 0.267448
-1.200000 0.900000 146.179 0.301116
-1.200000 1.000000 142.581 0.334345
-1.200000 1.100000 139.359 0.367069
-1.200000 1.200000 136.467 0.399291
-1.200000 1.300000 133.864 0.431053
-1.200000 1.400000 131.513 0.462408
-1.200000 1.500000 129.382 0.493414
-1.200000 1.600001 127.445 0.524126
-1.200000 1.700001 125.678 0.554593
-1.200000 1.800001 124.06 0.584859
-1.200000 1.900001 122.574 0.614958
-1.100000 -2.000000 -119.073 0.62788
-1.100000 -1.900000 -120.395 0.596991
-1.100000 -1.800000 -121.84 0.565855
-1.100000 -1.700000 -123.423 0.534422
-1.100000 -1.600000 -125.167 0.502629
-1.100000 -1.500000 -127.098 0.470398
-1.100000 -1.400000 -129.246 0.437638
-1.100000 -1.300000 -131.651 0.404239
-1.100000 -1.200000 -134.365 0.370071
-1.100000 -1.100000 -137.451 0.334992
-1.100000 -1.000000 -140.998 0.298851
-1.100000 -0.900000 -145.125 0.261516
-1.100000 -0.800000 -150.01 0.222916
-1.100000 -0.700000 -155.935 0.183134
-1.100000 -0.600000 -163.408 0.142556
-1.100000 -0.500000 -173.529 0.102148
-1.100000 -0.400000 170.606 0.0640078
-1.100000 -0.300000 137.137 0.033431
-1.100000 -0.200000 67.9705 0.0258646
-1.100000 -0.100000 24.1373 0.0368729
-1.100000 0.000000 -0.000135436 0.0423048
-1.100000 0.100000 -24.1375 0.0368728
-1.100000 0.200000 -67.9707 0.0258645
-1.100000 0.300000 -137.138 0.0334312
-1.100000 0.400000 -170.606 0.064008
-1.100000 0.500000 173.529 0.102148
-1.100000 0.600000 163.408 0.142556
-1.100000 0.700000 155.935 0.183134
-1.100000 0.800000 150.01 0.222916
-1.100000 0.900000 145.125 0.261516
-1.100000 1.000000 140.998 0.298851
-1.100000 1.100000 137.451 0.334992
-1.100000 1.200000 134.365 0.370072
-1.100000 1.300000 131.651 0.404239
-1.100000 1.400000 129.246 0.437639
-1.100000 1.500000 127.098 0.470398
-1.100000 1.600001 125.167 0.502629
-1.100000 1.700001 123.423 0.534422
-1.100000 1.800001 121.84 0.565855
-1.100000 1.900001 120.395 0.596991
-1.000000 -2.000000 -116.845 0.611918
-1.000000 -1.900000 -118.111 0.580119
-1.000000 -1.800000 -119.504 0.54796
-1.000000 -1.700000 -121.041 0.515364
-1.000000 -1.600000 -122.751 0.482238
-1.000000 -1.500000 -124.664 0.448467
-1.000000 -1.400000 -126.824 0.413906
-1.000000 -1.300000 -129.288 0.378379
-1.000000 -1.200000 -132.135 0.341668
-1.000000 -1.100000 -135.482 0.303515
-1.000000 -1.000000 -139.511 0.263628
-1.000000 -0.900000 -144.534 0.221713
-1.000000 -0.800000 -151.16 0.177581
-1.000000 -0.700000 -160.834 0.131465
-1.000000 -0.600000 -178.059 0.085266
-1.000000 -0.500000 139.618 0.0498401
-1.000000 -0.400000 73.8675 0.0605666
-1.000000 -0.300000 42.701 0.102842
-1.000000 -0.200000 25.6898 0.145002
-1.000000 -0.100000 12.3451 0.175084
-1.000000 0.000000 -3.08041e-05 0.186
-1.000000 0.100000 -12.3451 0.175084
-1.000000 0.200000 -25.6899 0.145002
-1.000000 0.300000 -42.7011 0.102841
-1.000000 0.400000 -73.8678 0.0605664
-1.000000 0.500000 -139.618 0.0498402
-1.000000 0.600000 178.059 0.0852662
-1.000000 0.700000 160.834 0.131465
-1.000000 0.800000 151.16 0.177581
-1.000000 0.900000 144.534 0.221713
-1.000000 1.000000 139.511 0.263628
-1.000000 1.100000 135.482 0.303515
-1.000000 1.200000 132.135 0.341668
-1.000000 1.300000 129.288 0.378379
-1.000000 1.400000 126.824 0.413906
-1.000000 1.500000 124.664 0.448467
-1.000000 1.600001 122.751 0.482238
-1.000000 1.700001 121.041 0.515364
-1.000000 1.800001 119.504 0.54796
-1.000000 1.900001 118.111 0.58012
-0.900000 -2.000000 -114.522 0.597129
